time,EUR_JPY_Bid,EUR_JPY_Ask,,time,GBP_JPY_Bid,GBP_JPY_Ask
2164,118.51,118.527,,1520,154.86,154.935
2175,118.522,118.55,,1531,154.845,154.914
2185,118.52,118.545,,1541,154.817,154.9
2195,118.5,118.52,,1560,154.835,154.918
2206,118.474,118.493,,1570,154.838,154.914
2220,118.455,118.471,,1580,154.878,154.946
2231,118.469,118.488,,1594,154.863,154.921
2245,118.483,118.502,,1609,154.845,154.906
2256,118.494,118.512,,1621,154.826,154.893
2269,118.47,118.489,,1637,154.681,154.762
2286,118.474,118.489,,1649,154.651,154.736
2298,118.429,118.45,,1664,154.655,154.74
2309,118.435,118.448,,1675,154.666,154.75
2319,118.423,118.438,,1685,154.65,154.735
2334,118.417,118.435,,1695,154.716,154.789
2345,118.417,118.432,,1705,154.734,154.819
2371,118.42,118.436,,1715,154.75,154.833
2381,118.441,118.456,,1725,154.725,154.802
2394,118.449,118.463,,1735,154.728,154.805
2408,118.459,118.475,,1754,154.744,154.822
2426,118.465,118.479,,1769,154.722,154.792
2443,118.468,118.483,,1786,154.735,154.812
2462,118.465,118.479,,1798,154.743,154.814
2474,118.464,118.479,,1808,154.749,154.815
2486,118.469,118.482,,1818,154.739,154.806
2496,118.492,118.511,,1830,154.723,154.793
2506,118.48,118.497,,1840,154.712,154.783
2516,118.472,118.486,,1852,154.726,154.786
2526,118.469,118.483,,1862,154.727,154.786
2537,118.483,118.498,,1874,154.717,154.778
2549,118.503,118.516,,1886,154.716,154.773
2559,118.513,118.528,,1896,154.699,154.76
2570,118.52,118.535,,1906,154.688,154.754
2585,118.535,118.551,,1916,154.672,154.742
2595,118.54,118.562,,1927,154.66,154.732
2605,118.576,118.591,,1937,154.677,154.738
2621,118.561,118.576,,1947,154.658,154.717
2634,118.562,118.577,,1957,154.687,154.746
2653,118.546,118.561,,1973,154.695,154.759
2697,118.539,118.552,,1986,154.692,154.753
2707,118.534,118.547,,1996,154.666,154.73
2720,118.525,118.538,,2010,154.661,154.717
2730,118.507,118.52,,2020,154.672,154.734
2741,118.521,118.54,,2031,154.678,154.734
2751,118.536,118.549,,2052,154.679,154.74
2762,118.524,118.538,,2064,154.698,154.755
2772,118.547,118.563,,2077,154.701,154.751
2782,118.542,118.559,,2087,154.711,154.774
2793,118.544,118.56,,2099,154.712,154.767
2804,118.558,118.574,,2110,154.721,154.777
2814,118.551,118.568,,2120,154.727,154.78
2825,118.528,118.545,,2131,154.723,154.785
2841,118.513,118.526,,2141,154.735,154.795
2859,118.527,118.54,,2156,154.723,154.781
2869,118.531,118.544,,2166,154.687,154.748
2892,118.526,118.539,,2177,154.737,154.804
2904,118.508,118.522,,2187,154.696,154.768
2914,118.523,118.536,,2197,154.636,154.721
2927,118.526,118.54,,2207,154.637,154.712
2937,118.535,118.549,,2225,154.645,154.711
2950,118.553,118.567,,2235,154.681,154.745
2960,118.579,118.594,,2245,154.681,154.745
2970,118.558,118.571,,2256,154.701,154.78
2980,118.555,118.568,,2268,154.68,154.751
2990,118.555,118.568,,2278,154.689,154.767
3006,118.554,118.569,,2290,154.671,154.741
3017,118.55,118.566,,2309,154.636,154.702
3034,118.541,118.554,,2319,154.658,154.722
3058,118.542,118.555,,2330,154.659,154.717
3068,118.55,118.563,,2340,154.658,154.724
3079,118.547,118.56,,2350,154.669,154.729
3093,118.549,118.562,,2370,154.672,154.728
3104,118.549,118.562,,2380,154.721,154.776
3116,118.562,118.575,,2390,154.727,154.781
3126,118.563,118.576,,2400,154.733,154.79
3136,118.553,118.567,,2410,154.734,154.793
3146,118.563,118.578,,2420,154.739,154.799
3160,118.561,118.574,,2431,154.733,154.793
3170,118.553,118.566,,2441,154.741,154.801
3181,118.544,118.557,,2458,154.736,154.789
3198,118.542,118.555,,2468,154.734,154.797
3208,118.53,118.546,,2481,154.733,154.792
3230,118.539,118.552,,2491,154.764,154.816
3241,118.533,118.547,,2501,154.747,154.802
3253,118.523,118.538,,2513,154.737,154.792
3263,118.517,118.53,,2525,154.735,154.788
3276,118.511,118.528,,2537,154.768,154.835
3287,118.525,118.539,,2550,154.788,154.852
3298,118.531,118.544,,2560,154.812,154.879
3311,118.519,118.532,,2570,154.851,154.922
3322,118.526,118.539,,2580,154.843,154.909
3333,118.528,118.541,,2591,154.868,154.925
3348,118.526,118.539,,2602,154.892,154.952
3382,118.52,118.533,,2612,154.943,155.003
3394,118.529,118.542,,2622,154.935,154.983
3410,118.528,118.541,,2633,154.936,154.99
3423,118.537,118.553,,2643,154.935,154.992
3435,118.538,118.551,,2653,154.913,154.97
3446,118.535,118.548,,2663,154.909,154.968
3468,118.54,118.553,,2678,154.911,154.969
3479,118.552,118.565,,2692,154.916,154.971
3491,118.542,118.556,,2707,154.904,154.96
3503,118.554,118.568,,2718,154.901,154.949
3515,118.555,118.569,,2729,154.876,154.931
3533,118.551,118.564,,2739,154.903,154.955
3556,118.558,118.572,,2749,154.917,154.971
3566,118.55,118.563,,2761,154.909,154.959
3590,118.547,118.56,,2771,154.943,154.994
3600,118.535,118.548,,2782,154.894,154.959
3611,118.528,118.544,,2793,154.932,154.99
3621,118.519,118.536,,2804,154.975,155.039
3631,118.522,118.539,,2814,154.984,155.052
3651,118.523,118.538,,2825,154.947,155.008
3679,118.518,118.533,,2837,154.926,154.982
3695,118.513,118.527,,2847,154.933,154.997
3708,118.512,118.525,,2859,154.926,154.985
3719,118.505,118.518,,2869,154.931,154.992
3731,118.52,118.533,,2882,154.959,155.013
3741,118.511,118.524,,2892,154.954,155.005
3776,118.514,118.528,,2902,154.93,154.985
3789,118.523,118.536,,2914,154.947,155.007
3799,118.511,118.524,,2924,154.958,155.018
3809,118.513,118.526,,2934,154.961,155.021
3821,118.526,118.539,,2944,154.96,155.018
3832,118.526,118.539,,2954,154.988,155.047
3845,118.544,118.558,,2966,155.008,155.06
3858,118.537,118.55,,2976,154.966,155.025
3869,118.527,118.541,,2986,154.962,155.018
3887,118.523,118.536,,2996,154.971,155.029
3912,118.531,118.544,,3006,154.961,155.02
3923,118.517,118.53,,3016,154.96,155.02
3935,118.523,118.536,,3027,154.95,155.011
3948,118.533,118.546,,3038,154.94,154.998
3960,118.532,118.547,,3049,154.943,154.999
3970,118.542,118.557,,3059,154.92,154.979
3980,118.544,118.557,,3071,154.943,155.009
4021,118.556,118.569,,3082,154.943,155.006
4032,118.561,118.574,,3094,154.923,154.99
4044,118.553,118.566,,3104,154.936,155.002
4074,118.542,118.555,,3115,154.96,155.026
4090,118.544,118.557,,3125,154.94,155.008
4100,118.532,118.545,,3135,154.922,154.984
4116,118.546,118.559,,3145,154.928,154.983
4129,118.548,118.561,,3155,154.926,154.994
4145,118.554,118.567,,3167,154.944,155.015
4155,118.548,118.561,,3186,154.917,154.985
4165,118.553,118.566,,3198,154.933,155
4175,118.552,118.565,,3208,154.909,154.968
4188,118.554,118.567,,3218,154.933,155.001
4198,118.546,118.559,,3230,154.933,154.999
4210,118.547,118.56,,3244,154.909,154.979
4226,118.534,118.548,,3254,154.884,154.947
4236,118.579,118.592,,3264,154.881,154.938
4246,118.583,118.596,,3274,154.867,154.924
4259,118.605,118.618,,3284,154.874,154.931
4269,118.603,118.617,,3294,154.891,154.948
4280,118.608,118.621,,3305,154.849,154.922
4293,118.601,118.614,,3319,154.861,154.929
4308,118.612,118.625,,3352,154.847,154.911
4318,118.626,118.639,,3365,154.85,154.917
4328,118.617,118.631,,3380,154.845,154.899
4340,118.617,118.63,,3390,154.856,154.911
4357,118.629,118.642,,3400,154.858,154.913
4369,118.642,118.655,,3410,154.857,154.914
4390,118.645,118.658,,3422,154.862,154.923
4430,118.654,118.67,,3434,154.878,154.933
4442,118.644,118.658,,3446,154.873,154.931
4471,118.648,118.662,,3457,154.869,154.931
4485,118.653,118.666,,3470,154.88,154.939
4497,118.671,118.684,,3480,154.898,154.959
4525,118.679,118.692,,3490,154.903,154.964
4541,118.674,118.687,,3500,154.904,154.966
4557,118.681,118.694,,3519,154.902,154.96
4567,118.68,118.693,,3529,154.9,154.951
4580,118.675,118.689,,3551,154.929,154.991
4595,118.671,118.685,,3561,154.938,155.004
4608,118.683,118.696,,3572,154.922,154.987
4635,118.671,118.684,,3583,154.92,154.983
4663,118.674,118.687,,3594,154.922,154.969
4675,118.682,118.695,,3604,154.916,154.965
4691,118.691,118.704,,3614,154.901,154.956
4702,118.711,118.724,,3624,154.894,154.943
4714,118.712,118.725,,3635,154.906,154.955
4725,118.706,118.719,,3645,154.898,154.943
4737,118.72,118.734,,3657,154.894,154.938
4756,118.713,118.726,,3671,154.898,154.945
4766,118.731,118.744,,3685,154.896,154.942
4784,118.732,118.745,,3695,154.866,154.921
4796,118.734,118.747,,3709,154.864,154.911
4816,118.73,118.743,,3719,154.858,154.909
4837,118.727,118.74,,3729,154.862,154.916
4859,118.73,118.743,,3739,154.86,154.908
4877,118.724,118.737,,3749,154.857,154.906
4910,118.715,118.728,,3759,154.848,154.896
4927,118.728,118.741,,3776,154.854,154.904
4941,118.739,118.752,,3786,154.851,154.902
4960,118.719,118.732,,3799,154.845,154.9
4972,118.721,118.734,,3809,154.859,154.905
4985,118.72,118.733,,3819,154.856,154.905
5036,118.715,118.728,,3831,154.871,154.922
5046,118.718,118.731,,3841,154.888,154.949
5058,118.71,118.723,,3853,154.883,154.938
5071,118.702,118.715,,3864,154.894,154.945
5082,118.718,118.731,,3874,154.86,154.915
5121,118.719,118.732,,3884,154.862,154.913
5135,118.714,118.727,,3895,154.865,154.916
5150,118.704,118.717,,3905,154.859,154.913
5160,118.677,118.69,,3915,154.866,154.914
5170,118.696,118.709,,3927,154.819,154.874
5180,118.701,118.714,,3937,154.85,154.907
5190,118.714,118.728,,3949,154.848,154.904
5203,118.725,118.738,,3960,154.853,154.905
5222,118.736,118.749,,3970,154.86,154.916
5232,118.733,118.746,,3980,154.863,154.917
5244,118.724,118.738,,3990,154.889,154.942
5259,118.74,118.753,,4000,154.89,154.941
5281,118.749,118.762,,4015,154.881,154.937
5294,118.74,118.753,,4026,154.88,154.927
5304,118.742,118.755,,4036,154.885,154.936
5320,118.745,118.758,,4048,154.853,154.907
5331,118.745,118.758,,4061,154.851,154.898
5350,118.734,118.747,,4074,154.845,154.894
5363,118.729,118.742,,4084,154.863,154.909
5391,118.736,118.749,,4096,154.826,154.883
5406,118.727,118.74,,4106,154.826,154.889
5417,118.73,118.743,,4116,154.826,154.884
5428,118.727,118.741,,4127,154.82,154.882
5439,118.728,118.741,,4137,154.842,154.9
5451,118.739,118.752,,4149,154.843,154.896
5461,118.736,118.749,,4159,154.833,154.886
5473,118.725,118.738,,4171,154.839,154.889
5484,118.713,118.726,,4184,154.832,154.889
5497,118.706,118.721,,4194,154.842,154.902
5507,118.699,118.716,,4204,154.835,154.891
5517,118.722,118.735,,4214,154.831,154.887
5533,118.748,118.761,,4224,154.816,154.877
5543,118.72,118.733,,4234,154.851,154.903
5558,118.722,118.735,,4244,154.958,155.035
5569,118.719,118.732,,4254,154.982,155.045
5616,118.706,118.719,,4264,154.992,155.058
5632,118.715,118.728,,4274,154.971,155.039
5642,118.721,118.734,,4284,154.973,155.032
5674,118.725,118.738,,4294,154.975,155.032
5685,118.696,118.71,,4304,154.972,155.029
5697,118.697,118.71,,4314,154.985,155.044
5721,118.705,118.718,,4329,155.01,155.077
5731,118.722,118.735,,4344,155.022,155.096
5743,118.718,118.731,,4357,155.032,155.094
5762,118.727,118.74,,4368,155.05,155.116
5778,118.724,118.737,,4379,155.044,155.112
5793,118.709,118.722,,4389,155.021,155.083
5804,118.716,118.729,,4399,155.043,155.098
5815,118.715,118.728,,4409,155.048,155.109
5831,118.716,118.731,,4428,155.043,155.102
5843,118.709,118.722,,4439,155.029,155.086
5853,118.712,118.725,,4449,155.024,155.083
5867,118.708,118.721,,4459,155.032,155.087
5884,118.713,118.726,,4471,155.03,155.093
5897,118.712,118.725,,4485,155.043,155.096
5919,118.709,118.722,,4497,155.061,155.118
5930,118.706,118.719,,4507,155.07,155.122
5953,118.703,118.716,,4523,155.049,155.105
5964,118.706,118.719,,4533,155.034,155.09
5977,118.713,118.726,,4547,155.05,155.105
5991,118.716,118.729,,4557,155.05,155.107
6014,118.711,118.724,,4567,155.054,155.109
6039,118.727,118.74,,4580,155.041,155.097
6049,118.747,118.76,,4591,155.032,155.096
6062,118.756,118.769,,4601,155.031,155.09
6076,118.766,118.779,,4611,155.038,155.095
6089,118.768,118.781,,4622,155.018,155.074
6100,118.767,118.78,,4635,155.009,155.064
6110,118.757,118.77,,4646,154.991,155.053
6122,118.77,118.783,,4656,154.993,155.051
6136,118.775,118.788,,4666,154.997,155.056
6146,118.763,118.776,,4679,155.05,155.108
6157,118.76,118.773,,4689,155.059,155.117
6167,118.752,118.766,,4701,155.08,155.145
6178,118.75,118.763,,4711,155.073,155.139
6191,118.748,118.761,,4722,155.074,155.128
6201,118.745,118.758,,4732,155.067,155.124
6218,118.744,118.757,,4744,155.091,155.148
6229,118.752,118.765,,4756,155.077,155.135
6251,118.743,118.756,,4766,155.102,155.161
6262,118.744,118.757,,4776,155.086,155.138
6272,118.74,118.753,,4799,155.073,155.128
6285,118.736,118.749,,4809,155.071,155.125
6298,118.734,118.747,,4830,155.074,155.134
6309,118.725,118.738,,4840,155.073,155.132
6321,118.713,118.726,,4854,155.081,155.131
6336,118.713,118.727,,4864,155.068,155.123
6348,118.709,118.722,,4874,155.066,155.122
6403,118.704,118.717,,4884,155.05,155.108
6415,118.703,118.716,,4901,155.046,155.107
6427,118.7,118.713,,4912,155.077,155.131
6450,118.702,118.715,,4923,155.087,155.143
6461,118.698,118.711,,4947,155.09,155.142
6473,118.701,118.714,,4960,155.071,155.125
6484,118.699,118.712,,4970,155.075,155.129
6501,118.703,118.716,,4980,155.064,155.121
6513,118.71,118.723,,4992,155.057,155.115
6524,118.721,118.734,,5004,155.051,155.104
6540,118.704,118.717,,5021,155.051,155.105
6566,118.698,118.711,,5035,155.063,155.118
6577,118.694,118.707,,5046,155.07,155.122
6588,118.687,118.7,,5058,155.057,155.105
6598,118.684,118.697,,5068,155.073,155.131
6609,118.678,118.691,,5078,155.068,155.124
6624,118.68,118.694,,5090,155.072,155.127
6634,118.693,118.706,,5100,155.093,155.146
6647,118.695,118.708,,5113,155.094,155.145
6674,118.701,118.719,,5124,155.091,155.144
6688,118.697,118.713,,5135,155.085,155.138
6738,118.71,118.727,,5150,155.087,155.136
6751,118.714,118.736,,5160,155.027,155.083
6776,118.716,118.732,,5170,155.047,155.109
6794,118.712,118.725,,5180,155.049,155.114
6805,118.714,118.731,,5190,155.065,155.115
6815,118.72,118.735,,5200,155.061,155.118
6825,118.714,118.729,,5211,155.075,155.126
6840,118.712,118.726,,5221,155.076,155.132
6866,118.709,118.722,,5232,155.088,155.141
6902,118.705,118.718,,5242,155.093,155.141
6912,118.684,118.698,,5252,155.109,155.161
6924,118.678,118.691,,5265,155.134,155.181
6934,118.654,118.669,,5281,155.161,155.211
6944,118.641,118.655,,5294,155.156,155.204
6957,118.633,118.649,,5304,155.169,155.224
6971,118.63,118.643,,5314,155.178,155.226
6985,118.653,118.666,,5326,155.182,155.232
7003,118.648,118.663,,5338,155.162,155.212
7014,118.651,118.664,,5348,155.153,155.202
7035,118.661,118.674,,5358,155.153,155.207
7045,118.659,118.672,,5375,155.168,155.216
7056,118.675,118.688,,5391,155.158,155.207
7072,118.672,118.685,,5404,155.159,155.208
7084,118.665,118.678,,5415,155.129,155.187
7101,118.656,118.671,,5425,155.132,155.19
7118,118.65,118.663,,5435,155.15,155.211
7133,118.639,118.652,,5445,155.15,155.207
7156,118.622,118.635,,5455,155.156,155.214
7166,118.614,118.628,,5465,155.16,155.23
7178,118.625,118.638,,5475,155.149,155.218
7191,118.624,118.637,,5485,155.174,155.241
7201,118.621,118.634,,5495,155.137,155.192
7216,118.624,118.637,,5505,155.116,155.175
7236,118.624,118.637,,5515,155.148,155.207
7247,118.621,118.634,,5526,155.195,155.251
7261,118.607,118.62,,5536,155.187,155.24
7274,118.61,118.623,,5546,155.158,155.212
7297,118.618,118.631,,5560,155.156,155.21
7314,118.632,118.645,,5571,155.143,155.2
7332,118.632,118.645,,5581,155.128,155.185
7356,118.641,118.654,,5616,155.151,155.208
7402,118.644,118.657,,5626,155.165,155.221
7412,118.635,118.648,,5636,155.17,155.226
7439,118.625,118.638,,5648,155.178,155.229
7455,118.614,118.627,,5660,155.181,155.231
7471,118.605,118.618,,5675,155.183,155.24
7488,118.621,118.634,,5689,155.16,155.215
7500,118.628,118.641,,5699,155.156,155.209
7523,118.632,118.645,,5711,155.162,155.218
7546,118.639,118.652,,5721,155.161,155.216
7559,118.645,118.658,,5731,155.197,155.257
7585,118.645,118.658,,5743,155.196,155.251
7603,118.636,118.649,,5756,155.207,155.257
7615,118.634,118.647,,5766,155.207,155.261
7629,118.639,118.652,,5778,155.193,155.243
7642,118.624,118.637,,5795,155.157,155.213
7656,118.623,118.636,,5805,155.161,155.218
7672,118.632,118.645,,5816,155.164,155.21
7682,118.637,118.651,,5831,155.174,155.227
7704,118.635,118.648,,5841,155.189,155.244
7720,118.645,118.658,,5851,155.199,155.253
7730,118.636,118.65,,5862,155.189,155.242
7744,118.63,118.644,,5884,155.187,155.241
7758,118.627,118.64,,5894,155.188,155.24
7771,118.629,118.644,,5907,155.172,155.234
7789,118.635,118.648,,5917,155.166,155.221
7804,118.624,118.639,,5928,155.165,155.213
7814,118.629,118.642,,5944,155.161,155.218
7824,118.632,118.645,,5964,155.163,155.223
7843,118.619,118.632,,5977,155.174,155.226
7857,118.625,118.638,,5991,155.19,155.241
7874,118.62,118.633,,6002,155.17,155.223
7890,118.609,118.622,,6013,155.174,155.225
7900,118.6,118.613,,6023,155.195,155.247
7914,118.597,118.61,,6033,155.191,155.242
7931,118.602,118.615,,6043,155.217,155.271
7945,118.593,118.606,,6053,155.239,155.292
7956,118.566,118.579,,6069,155.26,155.31
7966,118.55,118.563,,6079,155.276,155.334
7976,118.539,118.553,,6089,155.272,155.334
7988,118.533,118.547,,6100,155.293,155.354
8001,118.54,118.553,,6110,155.267,155.323
8011,118.564,118.578,,6120,155.287,155.342
8024,118.555,118.571,,6130,155.298,155.351
8034,118.537,118.55,,6140,155.273,155.325
8044,118.543,118.556,,6150,155.239,155.285
8066,118.548,118.561,,6160,155.267,155.317
8076,118.554,118.567,,6170,155.262,155.31
8086,118.579,118.593,,6182,155.248,155.304
8106,118.571,118.585,,6193,155.252,155.312
8118,118.563,118.576,,6206,155.249,155.311
8129,118.556,118.569,,6216,155.254,155.306
8143,118.556,118.569,,6226,155.235,155.288
8170,118.564,118.577,,6236,155.231,155.278
8191,118.554,118.567,,6251,155.226,155.277
8201,118.559,118.574,,6261,155.238,155.283
8217,118.579,118.592,,6272,155.237,155.284
8228,118.589,118.602,,6282,155.245,155.293
8242,118.587,118.6,,6293,155.241,155.288
8261,118.59,118.603,,6309,155.236,155.28
8274,118.596,118.609,,6321,155.227,155.282
8284,118.597,118.61,,6331,155.23,155.282
8327,118.608,118.621,,6346,155.226,155.282
8354,118.611,118.624,,6356,155.229,155.277
8394,118.619,118.632,,6370,155.23,155.278
8416,118.629,118.642,,6387,155.22,155.269
8435,118.625,118.64,,6404,155.214,155.264
8451,118.632,118.645,,6414,155.205,155.252
8490,118.635,118.648,,6426,155.194,155.243
8502,118.644,118.657,,6437,155.193,155.241
8515,118.641,118.654,,6450,155.193,155.242
8525,118.659,118.672,,6460,155.187,155.233
8553,118.66,118.673,,6473,155.18,155.229
8570,118.659,118.672,,6483,155.2,155.249
8582,118.644,118.657,,6501,155.2,155.244
8606,118.643,118.656,,6514,155.216,155.26
8625,118.641,118.654,,6524,155.229,155.277
8636,118.634,118.647,,6540,155.212,155.256
8655,118.63,118.643,,6550,155.209,155.255
8670,118.617,118.63,,6564,155.223,155.268
8686,118.617,118.63,,6574,155.208,155.256
8697,118.628,118.641,,6584,155.22,155.269
8712,118.629,118.642,,6594,155.232,155.28
8724,118.639,118.652,,6604,155.24,155.29
8735,118.635,118.648,,6624,155.232,155.284
8745,118.647,118.66,,6634,155.227,155.279
8763,118.643,118.656,,6645,155.233,155.282
8779,118.63,118.643,,6655,155.236,155.288
8789,118.623,118.636,,6665,155.234,155.291
8807,118.622,118.635,,6675,155.239,155.294
8819,118.627,118.64,,6685,155.234,155.281
8831,118.611,118.624,,6695,155.226,155.277
8843,118.6,118.613,,6705,155.246,155.295
8854,118.587,118.6,,6716,155.236,155.278
8874,118.59,118.603,,6729,155.218,155.269
8890,118.594,118.607,,6743,155.284,155.335
8904,118.598,118.611,,6754,155.305,155.357
8921,118.602,118.615,,6765,155.295,155.353
8934,118.597,118.61,,6777,155.299,155.354
8949,118.593,118.606,,6787,155.29,155.342
8961,118.603,118.616,,6798,155.29,155.341
8973,118.599,118.612,,6809,155.295,155.35
8994,118.614,118.627,,6832,155.297,155.349
9026,118.608,118.621,,6843,155.29,155.344
9060,118.605,118.618,,6856,155.286,155.338
9082,118.609,118.622,,6866,155.287,155.34
9107,118.609,118.622,,6880,155.285,155.34
9126,118.624,118.637,,6891,155.282,155.338
9143,118.609,118.622,,6901,155.288,155.337
9159,118.606,118.619,,6912,155.257,155.304
9169,118.6,118.613,,6922,155.247,155.286
9186,118.611,118.624,,6932,155.208,155.262
9196,118.608,118.621,,6942,155.2,155.252
9207,118.609,118.622,,6952,155.176,155.227
9221,118.615,118.628,,6962,155.2,155.243
9231,118.621,118.634,,6973,155.169,155.23
9252,118.619,118.632,,6984,155.2,155.255
9266,118.62,118.633,,6994,155.188,155.24
9280,118.624,118.637,,7004,155.192,155.243
9303,118.621,118.634,,7014,155.183,155.238
9315,118.619,118.632,,7024,155.181,155.232
9326,118.615,118.628,,7034,155.16,155.214
9339,118.61,118.623,,7048,155.158,155.214
9349,118.606,118.619,,7058,155.186,155.242
9360,118.592,118.605,,7068,155.188,155.246
9370,118.585,118.598,,7079,155.16,155.214
9381,118.58,118.593,,7095,155.137,155.191
9392,118.59,118.603,,7117,155.135,155.187
9404,118.615,118.629,,7128,155.12,155.177
9418,118.612,118.626,,7138,155.115,155.169
9431,118.613,118.626,,7150,155.109,155.163
9441,118.618,118.631,,7160,155.103,155.151
9451,118.644,118.657,,7170,155.07,155.121
9463,118.634,118.647,,7180,155.082,155.132
9475,118.633,118.647,,7190,155.085,155.14
9489,118.641,118.654,,7201,155.069,155.126
9502,118.632,118.647,,7212,155.082,155.146
9518,118.65,118.663,,7223,155.097,155.154
9535,118.654,118.667,,7236,155.097,155.152
9549,118.655,118.668,,7246,155.074,155.132
9568,118.651,118.664,,7258,155.063,155.117
9613,118.645,118.658,,7279,155.076,155.132
9630,118.645,118.658,,7289,155.107,155.163
9665,118.651,118.664,,7299,155.097,155.147
9678,118.662,118.675,,7311,155.12,155.174
9690,118.667,118.68,,7322,155.133,155.191
9702,118.658,118.671,,7332,155.132,155.189
9718,118.651,118.665,,7342,155.131,155.186
9729,118.642,118.655,,7352,155.131,155.184
9749,118.641,118.654,,7362,155.136,155.187
9765,118.635,118.648,,7372,155.135,155.186
9790,118.633,118.646,,7383,155.139,155.189
9811,118.629,118.642,,7396,155.138,155.189
9834,118.64,118.653,,7408,155.137,155.186
9846,118.644,118.657,,7419,155.118,155.17
9875,118.643,118.656,,7429,155.117,155.165
9885,118.647,118.66,,7439,155.102,155.151
9933,118.658,118.671,,7455,155.089,155.145
9947,118.663,118.676,,7466,155.069,155.126
9988,118.668,118.681,,7476,155.078,155.137
10002,118.664,118.677,,7486,155.087,155.146
10027,118.667,118.68,,7496,155.101,155.16
10065,118.663,118.676,,7506,155.094,155.156
10083,118.66,118.673,,7517,155.096,155.156
10113,118.651,118.664,,7528,155.113,155.172
10149,118.654,118.667,,7541,155.116,155.172
10163,118.649,118.662,,7552,155.123,155.178
10174,118.627,118.641,,7563,155.135,155.187
10187,118.627,118.64,,7573,155.142,155.194
10213,118.632,118.645,,7583,155.14,155.196
10227,118.627,118.64,,7594,155.109,155.163
10241,118.625,118.638,,7604,155.111,155.16
10271,118.629,118.642,,7614,155.099,155.156
10281,118.615,118.628,,7628,155.122,155.17
10305,118.632,118.645,,7640,155.116,155.17
10315,118.641,118.654,,7650,155.107,155.157
10326,118.646,118.659,,7661,155.116,155.17
10337,118.641,118.654,,7673,155.113,155.164
10348,118.646,118.659,,7683,155.118,155.167
10358,118.65,118.663,,7693,155.115,155.165
10376,118.648,118.661,,7704,155.12,155.174
10388,118.65,118.663,,7714,155.127,155.172
10415,118.648,118.661,,7726,155.135,155.186
10437,118.653,118.667,,7736,155.109,155.168
10447,118.656,118.669,,7746,155.109,155.159
10464,118.666,118.679,,7757,155.108,155.16
10476,118.662,118.675,,7769,155.107,155.157
10505,118.664,118.677,,7780,155.123,155.17
10516,118.67,118.684,,7790,155.125,155.167
10529,118.682,118.695,,7800,155.118,155.167
10550,118.678,118.691,,7813,155.102,155.157
10560,118.677,118.69,,7826,155.102,155.151
10579,118.674,118.687,,7836,155.101,155.169
10592,118.674,118.687,,7848,155.098,155.15
10613,118.683,118.696,,7858,155.101,155.152
10630,118.676,118.689,,7869,155.101,155.15
10658,118.679,118.692,,7883,155.078,155.125
10696,118.685,118.698,,7899,155.043,155.099
10719,118.681,118.694,,7909,155.062,155.113
10751,118.683,118.696,,7919,155.07,155.117
10776,118.68,118.693,,7930,155.061,155.11
10798,118.671,118.684,,7940,155.042,155.1
10834,118.662,118.675,,7950,155.005,155.06
10857,118.674,118.687,,7963,154.974,155.03
10867,118.683,118.696,,7973,154.964,155.028
10881,118.676,118.689,,7983,154.952,155.016
10893,118.66,118.673,,8001,154.944,155.004
10908,118.653,118.666,,8011,154.97,155.029
10918,118.65,118.663,,8021,154.95,155.003
10936,118.651,118.664,,8032,154.943,154.998
10946,118.671,118.684,,8044,154.937,154.993
10957,118.675,118.688,,8056,154.937,154.993
10967,118.669,118.682,,8066,154.954,155.004
10986,118.674,118.687,,8076,154.972,155.024
10999,118.683,118.696,,8086,154.979,155.026
11010,118.689,118.702,,8102,154.983,155.026
11020,118.683,118.696,,8114,154.971,155.022
11032,118.684,118.697,,8125,154.97,155.021
11042,118.68,118.693,,8135,154.958,155.019
11052,118.683,118.696,,8145,154.968,155.016
11064,118.683,118.696,,8155,154.98,155.029
11079,118.685,118.698,,8165,154.973,155.025
11089,118.681,118.694,,8177,154.964,155.013
11106,118.672,118.685,,8188,154.971,155.02
11121,118.675,118.688,,8198,154.959,155.009
11164,118.671,118.684,,8209,154.967,155.02
11174,118.663,118.676,,8219,154.981,155.031
11189,118.648,118.661,,8229,154.989,155.043
11199,118.632,118.645,,8244,155.001,155.052
11217,118.629,118.642,,8254,155.033,155.085
11227,118.623,118.636,,8270,155.043,155.093
11237,118.617,118.63,,8284,155.041,155.088
11250,118.617,118.63,,8296,155.041,155.088
11260,118.633,118.646,,8319,155.052,155.091
11279,118.629,118.642,,8329,155.066,155.105
11330,118.636,118.649,,8340,155.062,155.101
11342,118.639,118.652,,8350,155.056,155.091
11365,118.636,118.649,,8360,155.057,155.091
11375,118.64,118.653,,8379,155.066,155.106
11389,118.642,118.655,,8390,155.058,155.098
11401,118.633,118.646,,8400,155.06,155.106
11425,118.632,118.645,,8412,155.071,155.115
11446,118.623,118.636,,8423,155.069,155.115
11470,118.629,118.642,,8433,155.069,155.115
11480,118.637,118.65,,8476,155.056,155.102
11496,118.641,118.654,,8488,155.059,155.106
11523,118.645,118.658,,8499,155.064,155.108
11533,118.651,118.664,,8509,155.066,155.111
11544,118.643,118.657,,8519,155.074,155.126
11555,118.641,118.654,,8529,155.125,155.179
11565,118.67,118.684,,8543,155.123,155.175
11579,118.688,118.701,,8553,155.13,155.189
11590,118.694,118.707,,8563,155.132,155.194
